image_id,coco_url,caption
59598,http://images.cocodataset.org/val2017/000000059598.jpg,A table topped with a laptop computer next to a plate of food.
465836,http://images.cocodataset.org/val2017/000000465836.jpg,A group of men standing next to each other.
481480,http://images.cocodataset.org/val2017/000000481480.jpg,Two jockeys ride their horses in a race at the track. 
575500,http://images.cocodataset.org/val2017/000000575500.jpg,Bananas in a bushel are displayed over some kind of tail.
119911,http://images.cocodataset.org/val2017/000000119911.jpg,A boy doing a skateboard trick on a street.
544444,http://images.cocodataset.org/val2017/000000544444.jpg,A person skis down a snowy hill. 
328337,http://images.cocodataset.org/val2017/000000328337.jpg,A little boy wearing a red shirt holding a white frisbee.
229553,http://images.cocodataset.org/val2017/000000229553.jpg,A man sitting on top of a skateboard on a street.
273711,http://images.cocodataset.org/val2017/000000273711.jpg,"A table topped with plates, bowls and containers of food."
459887,http://images.cocodataset.org/val2017/000000459887.jpg,A group of slightly bruised banana's in a bowl.
64462,http://images.cocodataset.org/val2017/000000064462.jpg,A skier posing on a steep snowy hill.
440336,http://images.cocodataset.org/val2017/000000440336.jpg,a group of people throwing around a freez be
60855,http://images.cocodataset.org/val2017/000000060855.jpg,Five oranges with a red apple and a green apple.
313562,http://images.cocodataset.org/val2017/000000313562.jpg,A woman selling raw carrots at an outdoor market
414170,http://images.cocodataset.org/val2017/000000414170.jpg,Several skiers glide down a hilly landscape covered in snow. 
65350,http://images.cocodataset.org/val2017/000000065350.jpg,Kids are skateboarding at a skate park and one them has fallen down.
331075,http://images.cocodataset.org/val2017/000000331075.jpg,a dog that's been playing in the water
476258,http://images.cocodataset.org/val2017/000000476258.jpg,A person in a helmet is riding a skateboard.
1818,http://images.cocodataset.org/val2017/000000001818.jpg,A zebra in the grass who is cleaning himself. 
44260,http://images.cocodataset.org/val2017/000000044260.jpg,A collection of apples growing on a tree. 
116589,http://images.cocodataset.org/val2017/000000116589.jpg,A group of zebras stay close to each other near a log. 
209757,http://images.cocodataset.org/val2017/000000209757.jpg,A man on a skateboard on a ledge.
573391,http://images.cocodataset.org/val2017/000000573391.jpg,A bear walking in the forest in the early morning
23781,http://images.cocodataset.org/val2017/000000023781.jpg,An assortment of fruits and vegetable all set together
434204,http://images.cocodataset.org/val2017/000000434204.jpg,A man riding on a skateboard on the sidewalk.
451043,http://images.cocodataset.org/val2017/000000451043.jpg,A person in the heavy snow on a snowboard.
6614,http://images.cocodataset.org/val2017/000000006614.jpg,A black and white image of a lot of round objects.
25139,http://images.cocodataset.org/val2017/000000025139.jpg,A zebra grazing on food behind a metal fence.
186929,http://images.cocodataset.org/val2017/000000186929.jpg,A plate topped with sliced up oranges full of juice.
172935,http://images.cocodataset.org/val2017/000000172935.jpg,A person flying through the air whale riding skis.
217753,http://images.cocodataset.org/val2017/000000217753.jpg,"A large display of fruit: applies, grapes, oranges, lemons, limes and grapefruit"
407002,http://images.cocodataset.org/val2017/000000407002.jpg,A man wearing snow gear poses for a photo while standing on skis
269932,http://images.cocodataset.org/val2017/000000269932.jpg,A toy horse sits atop a red wooden chair
560266,http://images.cocodataset.org/val2017/000000560266.jpg,Two brown bears swimming together in the water.
272566,http://images.cocodataset.org/val2017/000000272566.jpg,A man and young girl surrounded by various fruits.
378453,http://images.cocodataset.org/val2017/000000378453.jpg,A herd of zebras standing on a sandy platform near a small body of water.
119445,http://images.cocodataset.org/val2017/000000119445.jpg,A batter misses a baseball while a empire tries to catch it .
377588,http://images.cocodataset.org/val2017/000000377588.jpg,Professional baseball players in the middle of a game.
2157,http://images.cocodataset.org/val2017/000000002157.jpg,A plate of finger foods next to a blue and raspberry topped cake.
92839,http://images.cocodataset.org/val2017/000000092839.jpg,A polar bear with his chin raised lies on a rock.
442463,http://images.cocodataset.org/val2017/000000442463.jpg,A kid is riding down the street on a skateboard.
437205,http://images.cocodataset.org/val2017/000000437205.jpg,The young boy just finished eating the banana.
105014,http://images.cocodataset.org/val2017/000000105014.jpg,a salad that looks like a boat is next to a fork
83540,http://images.cocodataset.org/val2017/000000083540.jpg,a person wearing a blue jacket is wearing skis and snowy trees
236730,http://images.cocodataset.org/val2017/000000236730.jpg,A zebra staring blankly near a watering hole.
443844,http://images.cocodataset.org/val2017/000000443844.jpg,A man riding a skateboard on top of a wooden bench.
291619,http://images.cocodataset.org/val2017/000000291619.jpg,"There are two men playing frisbee on a field 
"
98633,http://images.cocodataset.org/val2017/000000098633.jpg,A white piece of cake sitting on top of a plate.
159311,http://images.cocodataset.org/val2017/000000159311.jpg,A pair of zebra's leaning over eating grass in a field.
324158,http://images.cocodataset.org/val2017/000000324158.jpg,A man is skate boarding down a path and a dog is running by his side.
545730,http://images.cocodataset.org/val2017/000000545730.jpg,a herd of zebras crossing a shallow part of a river
231822,http://images.cocodataset.org/val2017/000000231822.jpg,A tray of various foods next to drinks on a table.
199236,http://images.cocodataset.org/val2017/000000199236.jpg,A jouster rides on a horse through a field while an audience watches.
191761,http://images.cocodataset.org/val2017/000000191761.jpg,A plate of bananas and sliced oranges covered in butterflies.
231527,http://images.cocodataset.org/val2017/000000231527.jpg,The oranges are picked to make fresh jams.
96960,http://images.cocodataset.org/val2017/000000096960.jpg,A large white polar bear swimming in a pool of blue water.
43816,http://images.cocodataset.org/val2017/000000043816.jpg,A batter getting ready to hit his pitch.
314182,http://images.cocodataset.org/val2017/000000314182.jpg,Four bowls of different eatables are kept on the slab.
221872,http://images.cocodataset.org/val2017/000000221872.jpg,"A tray with carrots, snap beans, mash potatoes and an egg."
186042,http://images.cocodataset.org/val2017/000000186042.jpg,a person skiing through the snow near some trees toward a sunset
220764,http://images.cocodataset.org/val2017/000000220764.jpg,A person cross country skiing across a snow filled plain.
484296,http://images.cocodataset.org/val2017/000000484296.jpg,Two zebras in a forest between many trees.
552371,http://images.cocodataset.org/val2017/000000552371.jpg,Close up of two horses inside of the fence
463527,http://images.cocodataset.org/val2017/000000463527.jpg,"A blue and black ray holding sandwich, coffee and liquor bottles."
407574,http://images.cocodataset.org/val2017/000000407574.jpg,A green stand holding several bananas for sale. 
99053,http://images.cocodataset.org/val2017/000000099053.jpg,"A bowl of noodles, meat and broccoli with a fork."
16010,http://images.cocodataset.org/val2017/000000016010.jpg,An outdoor area with many animals inluding a zebra and a rhinoceros.  
396274,http://images.cocodataset.org/val2017/000000396274.jpg,A plant in a garden near a white building.
270244,http://images.cocodataset.org/val2017/000000270244.jpg,A zebra all by itself in the green forest.
462904,http://images.cocodataset.org/val2017/000000462904.jpg,"A black horse is standing in the sand, with people in the background. "
13774,http://images.cocodataset.org/val2017/000000013774.jpg,A person standing in shore of beach with a frisbee in the sky.
161879,http://images.cocodataset.org/val2017/000000161879.jpg,A young man riding down a hand rail on a skateboard.
173830,http://images.cocodataset.org/val2017/000000173830.jpg,A skier in a squat position on skies skiing downhill.
451714,http://images.cocodataset.org/val2017/000000451714.jpg,A man standing in snow gear on skis while on a snowy hill.
60770,http://images.cocodataset.org/val2017/000000060770.jpg,Two zebras in an open field with grass.
95155,http://images.cocodataset.org/val2017/000000095155.jpg,Four picture collage of a snowboarder wearing a red jacket and brown pants going down a snowy mountain side.
280891,http://images.cocodataset.org/val2017/000000280891.jpg,A woman standing next to a young man near a pile of fruit.
15956,http://images.cocodataset.org/val2017/000000015956.jpg,A woman exercising a brown horse in a riding ring.
64868,http://images.cocodataset.org/val2017/000000064868.jpg,A man smiles maniacly while putting a dog into an oven.
335450,http://images.cocodataset.org/val2017/000000335450.jpg,Two brown ponies in grassy field next to a fence.
165351,http://images.cocodataset.org/val2017/000000165351.jpg,Sliced bananas sit on top of a pastry dish on a plate.
157390,http://images.cocodataset.org/val2017/000000157390.jpg,White bowl full of chopped carrots and broccoli.
185473,http://images.cocodataset.org/val2017/000000185473.jpg,a large group of horse with men riding on a few of them
227491,http://images.cocodataset.org/val2017/000000227491.jpg,Woman skier taking a break and enjoying a snack
157365,http://images.cocodataset.org/val2017/000000157365.jpg,There is no image here to provide a caption for.
309938,http://images.cocodataset.org/val2017/000000309938.jpg,The brown fuzzy dog has round blue eyes.
87476,http://images.cocodataset.org/val2017/000000087476.jpg,A young man riding a skateboard with an older man.
263463,http://images.cocodataset.org/val2017/000000263463.jpg,A dog hanging out of a back door window.
564280,http://images.cocodataset.org/val2017/000000564280.jpg,A large dog sitting on top of a picture frame.
330396,http://images.cocodataset.org/val2017/000000330396.jpg,A man and a woman holding stuffed teddy bears near the ocean.
545129,http://images.cocodataset.org/val2017/000000545129.jpg,A group of zebra standing next to each other on a dirt field.
31093,http://images.cocodataset.org/val2017/000000031093.jpg,A skateboarder is on top of a cement bowl.
579091,http://images.cocodataset.org/val2017/000000579091.jpg,A plate of broccoli and meat on a table.
500478,http://images.cocodataset.org/val2017/000000500478.jpg,A baseball player is winding up for the pitch.
470952,http://images.cocodataset.org/val2017/000000470952.jpg,"A man is in his skiing gear, while posing for the camera. "
527695,http://images.cocodataset.org/val2017/000000527695.jpg,A bowl of some broccoli that is chopped. 
516871,http://images.cocodataset.org/val2017/000000516871.jpg,Several fruits and veggies are ready to be eaten. 
288762,http://images.cocodataset.org/val2017/000000288762.jpg,"A square plate of carrots, spinach and more."
417285,http://images.cocodataset.org/val2017/000000417285.jpg,A series of photos of two plates with different desserts and another plate with a cup of coffee.
434548,http://images.cocodataset.org/val2017/000000434548.jpg,A man is playing baseball in the field.
80659,http://images.cocodataset.org/val2017/000000080659.jpg,Horses and their riders are racing in a horse race.
82986,http://images.cocodataset.org/val2017/000000082986.jpg,Two men watch another throw a Frisbee in a field. 
535253,http://images.cocodataset.org/val2017/000000535253.jpg,A variety of items is shown in a shopping cart.
35197,http://images.cocodataset.org/val2017/000000035197.jpg,A person on a skateboard rides down a ramp.
386277,http://images.cocodataset.org/val2017/000000386277.jpg,A lemon hangs from a small tree limb near several leaves.
357742,http://images.cocodataset.org/val2017/000000357742.jpg,A person on skis sliding up down a path.
21503,http://images.cocodataset.org/val2017/000000021503.jpg,Crackers with spread on table with remote in background
84031,http://images.cocodataset.org/val2017/000000084031.jpg,Baseball game in large stadium with ball flying toward batter
185409,http://images.cocodataset.org/val2017/000000185409.jpg,A herd of zebra in a grass field.
344888,http://images.cocodataset.org/val2017/000000344888.jpg,A couple of horses by a fence on a field.
560256,http://images.cocodataset.org/val2017/000000560256.jpg,A market area with boxes of fruit that includes bananas and pineapples.
48555,http://images.cocodataset.org/val2017/000000048555.jpg,A group of people on horses racing together.
271471,http://images.cocodataset.org/val2017/000000271471.jpg,A bunch of bananas on a plate on a counter.
34205,http://images.cocodataset.org/val2017/000000034205.jpg,"Closeup of a plate of food that includes chicken, mushrooms and broccoli."
437239,http://images.cocodataset.org/val2017/000000437239.jpg,A group of people standing on a field playing disc golf.
305695,http://images.cocodataset.org/val2017/000000305695.jpg,Zebras are grazing on grass by a car.
22192,http://images.cocodataset.org/val2017/000000022192.jpg,A dog is sitting on an unmade bed with pillows.
94944,http://images.cocodataset.org/val2017/000000094944.jpg,People are standing on top of a snowy mountain.
577539,http://images.cocodataset.org/val2017/000000577539.jpg,"A bowl of banana's, sprinkels, chocolate chips, and marshmellows."
106266,http://images.cocodataset.org/val2017/000000106266.jpg,Steak and crab cakes served with grilled peaches.
377635,http://images.cocodataset.org/val2017/000000377635.jpg,A person doing skateboard ticks at a skate park
88265,http://images.cocodataset.org/val2017/000000088265.jpg,A horse drawn carriage driving down a small road.
163118,http://images.cocodataset.org/val2017/000000163118.jpg,two people jumping up to try to catch a frisbee
439854,http://images.cocodataset.org/val2017/000000439854.jpg,A man riding a skateboard along a sandy beach.
127494,http://images.cocodataset.org/val2017/000000127494.jpg,A white plate of food tha includes meat and vegetables.
398438,http://images.cocodataset.org/val2017/000000398438.jpg,A person cutting a multi layer cake with a knife.
473974,http://images.cocodataset.org/val2017/000000473974.jpg,A group of zebra standing in the tall grass.
559707,http://images.cocodataset.org/val2017/000000559707.jpg,"A plate of broccoli, ham, pasta and parmesan."
447611,http://images.cocodataset.org/val2017/000000447611.jpg,A couple of people holding knives to the bottom of a laptop.
364166,http://images.cocodataset.org/val2017/000000364166.jpg,2 Zebras standing next to each other in plaines
500270,http://images.cocodataset.org/val2017/000000500270.jpg,A woman in black shirt riding a skateboard.
404249,http://images.cocodataset.org/val2017/000000404249.jpg,A kid in a camo shirt riding a skateboard down the street.
227765,http://images.cocodataset.org/val2017/000000227765.jpg,The meal is being prepared in the big pot. 
68628,http://images.cocodataset.org/val2017/000000068628.jpg,Guy jumps off the steps doing a flip trick with his skateboard
334767,http://images.cocodataset.org/val2017/000000334767.jpg,a group of beginner snow skiers having class
507015,http://images.cocodataset.org/val2017/000000507015.jpg,a group of young people playing baseball in a field
213171,http://images.cocodataset.org/val2017/000000213171.jpg,a boy dressed in a baseball uniform standing in a field. 
9378,http://images.cocodataset.org/val2017/000000009378.jpg,Man preforming a trick with a disk toy.
521540,http://images.cocodataset.org/val2017/000000521540.jpg,A banana is on a plate with cookies and peanut butter.
153797,http://images.cocodataset.org/val2017/000000153797.jpg,A baseball player throwing a pitch onto the field
104669,http://images.cocodataset.org/val2017/000000104669.jpg,A white plate served on a multi colored table cloth
562121,http://images.cocodataset.org/val2017/000000562121.jpg,Two zebras fighting in a cloud of dust
161781,http://images.cocodataset.org/val2017/000000161781.jpg,A woman in gear skiing down a snowy slope
504635,http://images.cocodataset.org/val2017/000000504635.jpg,Three zebras are standing in the grass by the trees.
386210,http://images.cocodataset.org/val2017/000000386210.jpg,A store window with a tray of grass and vegetables
385997,http://images.cocodataset.org/val2017/000000385997.jpg,A living room filled with furniture and a large window.
102805,http://images.cocodataset.org/val2017/000000102805.jpg,A man in holds a Frisbee in the parking lot by the river.
172977,http://images.cocodataset.org/val2017/000000172977.jpg,A zebra chews a flower in a fenced in field.
400794,http://images.cocodataset.org/val2017/000000400794.jpg,A man sitting at a table eating food from a plate.
382111,http://images.cocodataset.org/val2017/000000382111.jpg,A man riding on the back of a brown horse.
457262,http://images.cocodataset.org/val2017/000000457262.jpg,A table topped with bananas next to a coin.
493019,http://images.cocodataset.org/val2017/000000493019.jpg,A herd of giraffe standing next to each other eating.
8844,http://images.cocodataset.org/val2017/000000008844.jpg,Smiling lady standing by two bunches of bananas on a table.
562818,http://images.cocodataset.org/val2017/000000562818.jpg,A group of people in the snow with skis.
378244,http://images.cocodataset.org/val2017/000000378244.jpg,A person skiing down a slope next to snow covered trees.
405249,http://images.cocodataset.org/val2017/000000405249.jpg,a child blows out the candles on a birthday cake.
491683,http://images.cocodataset.org/val2017/000000491683.jpg,There is only one horse in the grassy field. 
32735,http://images.cocodataset.org/val2017/000000032735.jpg,a person jumping a pair of skis in the air
257478,http://images.cocodataset.org/val2017/000000257478.jpg,a close up of a baseball player holding a glove on the field
349860,http://images.cocodataset.org/val2017/000000349860.jpg,A BOY WITH A BLUE SHIRT AND JEAN PANTS DOING A TRICK WITH HIS SKATEBOARD
407298,http://images.cocodataset.org/val2017/000000407298.jpg,A kid with a glove and a ball.
71877,http://images.cocodataset.org/val2017/000000071877.jpg, a guy doing a skateboard trick along a concrete railing
129054,http://images.cocodataset.org/val2017/000000129054.jpg,A herd of zebra stand on a plain in the wild.
260106,http://images.cocodataset.org/val2017/000000260106.jpg,A man jumping a brown horse over an obstacle.
454750,http://images.cocodataset.org/val2017/000000454750.jpg,A larger zebra resting its head on a smaller zebra.
124975,http://images.cocodataset.org/val2017/000000124975.jpg,Two zebras standing side by side in a field. 
447522,http://images.cocodataset.org/val2017/000000447522.jpg,"Rice, broccoli, onions, and tomatoes sitting on a plate."
313783,http://images.cocodataset.org/val2017/000000313783.jpg,"A plate of food featuring burger patties, potatoes and carrots. "
38678,http://images.cocodataset.org/val2017/000000038678.jpg,A woman in striped shirt holding a plate with a bagel on it.
108495,http://images.cocodataset.org/val2017/000000108495.jpg,Cute girl sitting on a skateboard in the driveway 
128658,http://images.cocodataset.org/val2017/000000128658.jpg,"A plate has a waffle, some fruit and ice cream on it."
447313,http://images.cocodataset.org/val2017/000000447313.jpg,Three zebras eating hay at the edge of a forest.
161820,http://images.cocodataset.org/val2017/000000161820.jpg,A large bunch of ripening banana type fruit.
508586,http://images.cocodataset.org/val2017/000000508586.jpg,Herd of zebra grazing on dried grasses in open field.
455555,http://images.cocodataset.org/val2017/000000455555.jpg,a little boy sitting on a skateboard and riding it
253695,http://images.cocodataset.org/val2017/000000253695.jpg,"A baseball player holds his glove in the air, waiting to catch a ball."
347265,http://images.cocodataset.org/val2017/000000347265.jpg,A person skiing through a snowy forest with tall trees.
463522,http://images.cocodataset.org/val2017/000000463522.jpg,A horse pulling  carriage travels through a busy area in a city
243148,http://images.cocodataset.org/val2017/000000243148.jpg,A woman is helping a child put on skis.
50149,http://images.cocodataset.org/val2017/000000050149.jpg,A group of bunches of bananas are shown hanging together.
72281,http://images.cocodataset.org/val2017/000000072281.jpg,The young man in the cap jumps up on a skateboard.
481413,http://images.cocodataset.org/val2017/000000481413.jpg,A small child is holding a frisbee while looking at the beach. 
19221,http://images.cocodataset.org/val2017/000000019221.jpg,A raw piece of broccoli with something growing from it. 
259097,http://images.cocodataset.org/val2017/000000259097.jpg,A person trying to reach a Frisbee in a field with high brown grass.
283520,http://images.cocodataset.org/val2017/000000283520.jpg,Two men play around on a nature trail.
576566,http://images.cocodataset.org/val2017/000000576566.jpg,A person on a skateboard does an air trick.
458325,http://images.cocodataset.org/val2017/000000458325.jpg,A person on a skateboard rides down the road.
356261,http://images.cocodataset.org/val2017/000000356261.jpg,A small buckskin horse walking slowly down a hill.
261036,http://images.cocodataset.org/val2017/000000261036.jpg,A boy standing in the grass with a frisbee.
581357,http://images.cocodataset.org/val2017/000000581357.jpg,Skate boarder hang time with young man appearing to streak though the air.
356498,http://images.cocodataset.org/val2017/000000356498.jpg,Some kind of a pancake that has broccoli and sauce on it.
577149,http://images.cocodataset.org/val2017/000000577149.jpg,there are many zebras walking on the side of this road
113235,http://images.cocodataset.org/val2017/000000113235.jpg,A hand is holding a carrot for a llama to chew. 
38118,http://images.cocodataset.org/val2017/000000038118.jpg,A man on his skis on a snowy slope. 
431848,http://images.cocodataset.org/val2017/000000431848.jpg,A man is doing a trick on a sidewalk curb.
79014,http://images.cocodataset.org/val2017/000000079014.jpg,This is a blurry image of a man looking at something yellow and roundish.
366711,http://images.cocodataset.org/val2017/000000366711.jpg,A man standing outside beside a bunch of fruit. 
45472,http://images.cocodataset.org/val2017/000000045472.jpg,A table with some oranges and some cups.
127955,http://images.cocodataset.org/val2017/000000127955.jpg,there are two brown bears that are playing together in the water
125211,http://images.cocodataset.org/val2017/000000125211.jpg,A zebra standing on top of a grass covered field.
15597,http://images.cocodataset.org/val2017/000000015597.jpg,shirtless skateboarder going down a ramp on clear day 
377113,http://images.cocodataset.org/val2017/000000377113.jpg,A person on some skis in the water.
561889,http://images.cocodataset.org/val2017/000000561889.jpg,Plate of food with broccoli on glass plate with table cloth
209142,http://images.cocodataset.org/val2017/000000209142.jpg,Green salad with broccoli and peas with fork and bowl
559160,http://images.cocodataset.org/val2017/000000559160.jpg,A person with a skateboard on a street.
190841,http://images.cocodataset.org/val2017/000000190841.jpg,A man on a skateboard jumps over a ramp.
184978,http://images.cocodataset.org/val2017/000000184978.jpg,a man that is snowboarding down a snowy hill
60886,http://images.cocodataset.org/val2017/000000060886.jpg,A group of baseball players cluster together while wearing blue and white uniforms.
189078,http://images.cocodataset.org/val2017/000000189078.jpg,"Variety of fruits such as bananas, oranges, and apples on a platter."
243989,http://images.cocodataset.org/val2017/000000243989.jpg,"Three men, one caring a skateboard, are wearing matching t-shirts. "
128699,http://images.cocodataset.org/val2017/000000128699.jpg,A man that has a skateboard in the air.
459195,http://images.cocodataset.org/val2017/000000459195.jpg,A group of people that are sitting on a log.
250758,http://images.cocodataset.org/val2017/000000250758.jpg,A zebra standing on a grass covered field.
300842,http://images.cocodataset.org/val2017/000000300842.jpg,A skateboard that has its wheels on the floor.
371472,http://images.cocodataset.org/val2017/000000371472.jpg,A pile of pineapple sitting next to a pile of bananas.
153510,http://images.cocodataset.org/val2017/000000153510.jpg,A close shot of a unique looking plate of food. 
516677,http://images.cocodataset.org/val2017/000000516677.jpg,People standing and sitting on snow with skis and mountain
239773,http://images.cocodataset.org/val2017/000000239773.jpg,Baseball player in blue and white uniform swinging at a ball. 
460494,http://images.cocodataset.org/val2017/000000460494.jpg,Assorted meal sitting on a plate with a white glass of milk.
451879,http://images.cocodataset.org/val2017/000000451879.jpg,"Baseball players in action, one person dressed in green running while the others in white are looking and reaching toward the ball."
460927,http://images.cocodataset.org/val2017/000000460927.jpg,A majestic bear looks out across a grass plain.
488251,http://images.cocodataset.org/val2017/000000488251.jpg,A man standing in front of a brown horse near a small building
299609,http://images.cocodataset.org/val2017/000000299609.jpg,A horse standing on top of a lush green field.
352900,http://images.cocodataset.org/val2017/000000352900.jpg,A plate of noodles and broccoli are shown.
28809,http://images.cocodataset.org/val2017/000000028809.jpg,A picture of a bunch of bananas sitting on a table. 
118367,http://images.cocodataset.org/val2017/000000118367.jpg,"Hot dog on a roll with cheese, onions, and herbs."
243075,http://images.cocodataset.org/val2017/000000243075.jpg,a polar bear near rocks made to look like ice
250766,http://images.cocodataset.org/val2017/000000250766.jpg,Meat and a salad with knife and fork on a plate.
188906,http://images.cocodataset.org/val2017/000000188906.jpg,A dessert dish includes sprigs for garnish on this banana dish.
242946,http://images.cocodataset.org/val2017/000000242946.jpg,A group of women sitting at a table with plates of food
141328,http://images.cocodataset.org/val2017/000000141328.jpg,a large bowl full of pasta with many other foods
223955,http://images.cocodataset.org/val2017/000000223955.jpg,A man holding a red frisbee while standing on lush green field.
325991,http://images.cocodataset.org/val2017/000000325991.jpg,A young man in a red shirt is throwing a frisbee.
470779,http://images.cocodataset.org/val2017/000000470779.jpg,a group of people on skis in the snow
428218,http://images.cocodataset.org/val2017/000000428218.jpg,A couple of people standing on top of a green yard.
188465,http://images.cocodataset.org/val2017/000000188465.jpg,A baseball player swings their bat at a ball.
513181,http://images.cocodataset.org/val2017/000000513181.jpg,A ship sitting at port on the water front.
544052,http://images.cocodataset.org/val2017/000000544052.jpg,A couple of storm troopers standing next to each other.
140286,http://images.cocodataset.org/val2017/000000140286.jpg,A white horse drawn carriage in front of a yellow building.
785,http://images.cocodataset.org/val2017/000000000785.jpg,A woman posing for the camera standing on skis.
538458,http://images.cocodataset.org/val2017/000000538458.jpg,THERE ARE PEOPLE PLAYING SKATE BOARD ON THE STREET 
16228,http://images.cocodataset.org/val2017/000000016228.jpg,There is a white horse pulling a trolley behind it.
509656,http://images.cocodataset.org/val2017/000000509656.jpg,A zebra standing in tall grass near a building.
532855,http://images.cocodataset.org/val2017/000000532855.jpg,A man grinding his skateboard on a rail.
169356,http://images.cocodataset.org/val2017/000000169356.jpg,A man flying through the air while riding a skateboard.
501005,http://images.cocodataset.org/val2017/000000501005.jpg,derek jeter swings his bat at a baseball 
439994,http://images.cocodataset.org/val2017/000000439994.jpg,A group of baseball players standing on top of a field.
192670,http://images.cocodataset.org/val2017/000000192670.jpg,A little league baseball player hits a ball.
6954,http://images.cocodataset.org/val2017/000000006954.jpg,A group of young children sitting in the grass.
125405,http://images.cocodataset.org/val2017/000000125405.jpg,Two brown and white dogs running in a park. 
546626,http://images.cocodataset.org/val2017/000000546626.jpg,A smart phone sitting on top sitting on top of a wooden table.
153669,http://images.cocodataset.org/val2017/000000153669.jpg,a batter after he has hit a pitched ball before he is going to run
529105,http://images.cocodataset.org/val2017/000000529105.jpg,A brown horse laying in a field of lush vegetation.
476119,http://images.cocodataset.org/val2017/000000476119.jpg,a man skating on the road very fast
110211,http://images.cocodataset.org/val2017/000000110211.jpg,Zebras and rhinos out in the wild on a sunny day 
205324,http://images.cocodataset.org/val2017/000000205324.jpg,the boy has on black sneakers and his trying to grab the frisbee
426297,http://images.cocodataset.org/val2017/000000426297.jpg,The zebra is wondering about the shadow that he sees.
512776,http://images.cocodataset.org/val2017/000000512776.jpg,a person standing next to a person getting ready to catch a ball
381971,http://images.cocodataset.org/val2017/000000381971.jpg,A horse drawn carriage is near a fire hydrant by a curb.
424551,http://images.cocodataset.org/val2017/000000424551.jpg,a man on skis stands on a snowy hill side 
132931,http://images.cocodataset.org/val2017/000000132931.jpg,Two baseball players standing on the field during a game. 
423104,http://images.cocodataset.org/val2017/000000423104.jpg,A man getting ready to throw a Frisbee on a field.
558854,http://images.cocodataset.org/val2017/000000558854.jpg,"A table with sandwiches, chili, french fries, and a drink."
15278,http://images.cocodataset.org/val2017/000000015278.jpg,A white plate topped with broccoli and a dumpling.
560880,http://images.cocodataset.org/val2017/000000560880.jpg,Two horses plowing the land as a man directs them
441442,http://images.cocodataset.org/val2017/000000441442.jpg,A professional rider is riding a horse outside
215245,http://images.cocodataset.org/val2017/000000215245.jpg,A group of zebra's playing and grazing in a field.
266409,http://images.cocodataset.org/val2017/000000266409.jpg,A man in a blue coat skiing through a snowy field. 
333772,http://images.cocodataset.org/val2017/000000333772.jpg,The two cats are laying beside of the computer on the keyboard.
480275,http://images.cocodataset.org/val2017/000000480275.jpg,A wooden wagon with wheels topped with bunches of bananas.
196442,http://images.cocodataset.org/val2017/000000196442.jpg,a man holding onto a some wires while skiin 
427160,http://images.cocodataset.org/val2017/000000427160.jpg,A group of boys are running around playing little league.
430377,http://images.cocodataset.org/val2017/000000430377.jpg,a lady that is on some skies on some snow
509014,http://images.cocodataset.org/val2017/000000509014.jpg,A group of people that are standing in the snow.
172649,http://images.cocodataset.org/val2017/000000172649.jpg,A boy is riding a skateboard on a wall.
465806,http://images.cocodataset.org/val2017/000000465806.jpg,A woman touching a plastic container sitting on a table.
554328,http://images.cocodataset.org/val2017/000000554328.jpg,A group of three men standing next to each other on a baseball field.
52591,http://images.cocodataset.org/val2017/000000052591.jpg,A woman standing while holding a pole on snow
427655,http://images.cocodataset.org/val2017/000000427655.jpg,a horse is pulling a carriage with people down a street
86755,http://images.cocodataset.org/val2017/000000086755.jpg,A couple of people riding a pair of skis down a snow covered slope.
150649,http://images.cocodataset.org/val2017/000000150649.jpg,Different views of a man who is skateboarding.
451144,http://images.cocodataset.org/val2017/000000451144.jpg,a couple of people on skis sit on top of a snowy hill 
13597,http://images.cocodataset.org/val2017/000000013597.jpg,A piece of chocolate cake on a plate.
375015,http://images.cocodataset.org/val2017/000000375015.jpg,A baby brown bear standing on top of a rock.
547519,http://images.cocodataset.org/val2017/000000547519.jpg,A brown bear walking across a forest surrounded by trees..
516038,http://images.cocodataset.org/val2017/000000516038.jpg,A baseball player pitching a baseball on a field.
546823,http://images.cocodataset.org/val2017/000000546823.jpg,a small pony a with two smaller ponies standing in front of it
106912,http://images.cocodataset.org/val2017/000000106912.jpg,A young boy riding a skateboard across a parking lot.
68933,http://images.cocodataset.org/val2017/000000068933.jpg,A trio of zebra's leaned over eating hay on the ground.
54592,http://images.cocodataset.org/val2017/000000054592.jpg,"Two people with snow gear on, carrying equipment."
393838,http://images.cocodataset.org/val2017/000000393838.jpg,A pot full of vegetables and ready to be cooked. 
23034,http://images.cocodataset.org/val2017/000000023034.jpg,A man riding on the back of a brown horse.
468632,http://images.cocodataset.org/val2017/000000468632.jpg,A group of young men standing on top of a soccer field.
513484,http://images.cocodataset.org/val2017/000000513484.jpg,A large brown bear standing next to a pile of rocks.
45728,http://images.cocodataset.org/val2017/000000045728.jpg,Some delicious noodles are being cooked on a pan. 
479448,http://images.cocodataset.org/val2017/000000479448.jpg,Belgium waffle loaded with bananas topped with powdered sugar with syrup and more fruit as a garnish.
174123,http://images.cocodataset.org/val2017/000000174123.jpg,A huge plate of yummy food with fork to eat. 
273715,http://images.cocodataset.org/val2017/000000273715.jpg,A couple of people with some skis in the snow.
